Date,Days_From_Start,Cashflow_Type,Amount,Currency,Accrual_Factor,IRR,Path_Rank,MC_Utilization,MC_Credit_Spread
2025-01-01,0,notional,-25000000.0,USD,0.0,0.0940922248229936,Top_1,0.25,0.015
2025-04-01,90,float_reset,375000.00000000006,USD,0.25,0.0940922248229936,Top_1,0.21982268799048152,0.03714717369970657
2025-04-01,90,commitment_fee,93750.0,USD,0.25,0.0940922248229936,Top_1,0.21982268799048152,0.03714717369970657
2025-04-01,90,facility_fee,25000.0,USD,0.25,0.0940922248229936,Top_1,0.21982268799048152,0.03714717369970657
2025-04-01,90,notional,3017731.200951848,USD,0.0,0.0940922248229936,Top_1,0.21982268799048152,0.03714717369970657
2025-07-01,181,float_reset,333397.7434522303,USD,0.25277777777777777,0.0940922248229936,Top_1,0.1323381374932503,0.026580145040463833
2025-07-01,181,commitment_fee,98605.74360120302,USD,0.25277777777777777,0.0940922248229936,Top_1,0.1323381374932503,0.026580145040463833
2025-07-01,181,facility_fee,25277.777777777777,USD,0.25277777777777777,0.0940922248229936,Top_1,0.1323381374932503,0.026580145040463833
2025-07-01,181,notional,8748455.049723122,USD,0.0,0.0940922248229936,Top_1,0.1323381374932503,0.026580145040463833
2025-10-01,273,float_reset,202918.47748965045,USD,0.25555555555555554,0.0940922248229936,Top_1,0.16103324909056133,0.016701688865060994
2025-10-01,273,commitment_fee,110867.90465364023,USD,0.25555555555555554,0.0940922248229936,Top_1,0.16103324909056133,0.016701688865060994
2025-10-01,273,facility_fee,25555.55555555555,USD,0.25555555555555554,0.0940922248229936,Top_1,0.16103324909056133,0.016701688865060994
2025-10-01,273,notional,-2869511.159731103,USD,0.0,0.0940922248229936,Top_1,0.16103324909056133,0.016701688865060994
2026-01-01,365,float_reset,246917.64860552733,USD,0.25555555555555554,0.0940922248229936,Top_1,0.12984877533789854,0.0005407219982223026
2026-01-01,365,commitment_fee,107201.30706065049,USD,0.25555555555555554,0.0940922248229936,Top_1,0.12984877533789854,0.0005407219982223026
2026-01-01,365,facility_fee,25555.55555555555,USD,0.25555555555555554,0.0940922248229936,Top_1,0.12984877533789854,0.0005407219982223026
2026-01-01,365,notional,3118447.375266278,USD,0.0,0.0940922248229936,Top_1,0.12984877533789854,0.0005407219982223026
2026-04-01,455,float_reset,194773.16300684784,USD,0.25,0.0940922248229936,Top_1,0.13292763436442387,0.0
2026-04-01,455,commitment_fee,108768.90308276268,USD,0.25,0.0940922248229936,Top_1,0.13292763436442387,0.0
2026-04-01,455,facility_fee,25000.0,USD,0.25,0.0940922248229936,Top_1,0.13292763436442387,0.0
2026-04-01,455,notional,-307885.9026525327,USD,0.0,0.0940922248229936,Top_1,0.13292763436442387,0.0
2026-07-01,546,float_reset,201606.9121193762,USD,0.25277777777777777,0.0940922248229936,Top_1,0.13408031698217626,0.0
2026-07-01,546,commitment_fee,109588.31287894087,USD,0.25277777777777777,0.0940922248229936,Top_1,0.13408031698217626,0.0
2026-07-01,546,facility_fee,25277.777777777777,USD,0.25277777777777777,0.0940922248229936,Top_1,0.13408031698217626,0.0
2026-07-01,546,notional,-115268.2617752393,USD,0.0,0.0940922248229936,Top_1,0.13408031698217626,0.0
2026-10-01,638,float_reset,205589.8193726703,USD,0.25555555555555554,0.0940922248229936,Top_1,0.2162179812581322,0.0
2026-10-01,638,commitment_fee,110645.29283005524,USD,0.25555555555555554,0.0940922248229936,Top_1,0.2162179812581322,0.0
2026-10-01,638,facility_fee,25555.55555555555,USD,0.25555555555555554,0.0940922248229936,Top_1,0.2162179812581322,0.0
2026-10-01,638,notional,-8213766.427595595,USD,0.0,0.0940922248229936,Top_1,0.2162179812581322,0.0
2027-01-01,730,float_reset,331534.237929136,USD,0.25555555555555554,0.0940922248229936,Top_1,0.2049172257515396,0.012687714510247429
2027-01-01,730,commitment_fee,100149.92461701644,USD,0.25555555555555554,0.0940922248229936,Top_1,0.2049172257515396,0.012687714510247429
2027-01-01,730,facility_fee,25555.55555555555,USD,0.25555555555555554,0.0940922248229936,Top_1,0.2049172257515396,0.012687714510247429
2027-01-01,730,notional,1130075.5506592626,USD,0.0,0.0940922248229936,Top_1,0.2049172257515396,0.012687714510247429
2027-01-01,730,notional,20491722.57515396,USD,0.0,0.0940922248229936,Top_1,0.2049172257515396,0.012687714510247429
